row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AC024257.1	0.4848913071019714	-0.9492456630909036	2.3628243826563216	-0.40174194496154125	0.6878739516807724	NA
AC024560.3	686.8683041437387	0.1644945445393888	0.4269544746135804	0.38527420209910274	0.7000342728130597	0.9126181934715792
AC024580.1	1167.6632250722223	0.009024190661957022	0.5044596181138116	0.017888826653159513	0.9857275426284219	0.9968826983512148
AC024592.12	49.81132897443508	0.9198772620057571	0.6819107068971525	1.348970257691665	0.17734651950670863	0.6106703617279817
AC024937.2	0.8996395352265073	-1.2929648397217761	1.8163514530752805	-0.7118472790784218	0.47655935197218313	NA
AC024937.4	2.651771967233836	-1.2029111214533281	1.497928051508238	-0.8030499997928056	0.4219458356816095	NA
AC024937.6	87.78218562939816	-0.8737878549391576	0.6651500570358848	-1.3136702698832012	0.18895718997341568	0.6215573909807575
AC024940.1	13.522543433474766	-0.7368295563155057	0.6832208988551235	-1.078464604273983	0.28082646956642154	0.7010859724954857
AC025262.1	0.07070491960854525	-0.21271741101663283	3.47306314760016	-0.06124778098653856	0.9511618774069004	NA
AC025263.3	0.22325601442498974	-0.7373257739419122	3.47306314760016	-0.21229840708522518	0.8318742380710096	NA
AC025278.1	3.1352176898266046	-1.449729833586821	0.9972554596477349	-1.4537196257606007	0.1460240547320968	NA
AC025287.1	5.938106042223746	0.12344112806756596	0.7512161148274026	0.16432172530793948	0.8694778798296515	0.9679988894652075
AC025627.4	0.26876972845970987	-0.9861566833162264	3.4724518712467667	-0.28399434171629045	0.7764147168586063	NA
AC025627.7	0.28170416536346554	-0.24046574656259703	3.472365977201305	-0.0692512679082319	0.9447896151338616	NA
AC025627.9	7.390513524510923	-1.3486929156174814	1.2855143455040365	-1.0491465305964152	0.29411068332454177	0.7099292759591709
AC025750.5	1.022061131390503	-2.0338828576755974	1.844089823529003	-1.1029196255654135	0.2700620706598552	NA
AC025750.6	1.5976309757359373	-1.2661141784807133	1.3872057879374282	-0.9127082582053234	0.3613959994711364	NA
AC025750.7	0.49023949413840423	-1.816831675114646	3.3934758579621267	-0.5353895979108872	0.5923804815694635	NA
AC025811.1	0.11243113892657043	-0.47502159247927217	3.47306314760016	-0.13677309403588175	0.8912101515959397	NA
AC025811.2	0	NA	NA	NA	NA	NA
AC026150.6	123.04533543174216	-1.077185414897653	0.992369093488465	-1.0854685237234	0.2777141973144585	0.6990904969763898
AC026166.2	0.05893363518383084	-0.21271741101663283	3.47306314760016	-0.06124778098653856	0.9511618774069004	NA
AC026185.1	0	NA	NA	NA	NA	NA
AC026202.1	0.19136367106032784	0.2404925081432144	3.47306314760016	0.0692450721229735	0.944794546816603	NA
AC026214.2	0.11534193633505818	-0.47502159247927245	3.47306314760016	-0.13677309403588184	0.8912101515959397	NA
AC026271.5	2.978004420431558	-1.3228350455657933	1.379458756751905	-0.958952226074929	0.3375828128962956	NA
AC026310.1	4.092135050184143	-0.3222311330512466	0.8972046940320211	-0.359150074887756	0.71948282276089	NA
AC026369.1	12.86958857282942	-0.4383124961508963	0.4380898578161026	-1.0005082024402563	0.31706463013128033	0.7262171307686386
AC026407.1	0.05688283798726051	0.7243480934188052	3.47306314760016	0.20856174006491074	0.8347903807028182	NA
AC026461.1	0	NA	NA	NA	NA	NA
AC026703.1	19.294045032543984	-2.937402080200043	1.1338081184708584	-2.59074003118063	0.009576980797268715	0.18939281366329927
AC026740.1	6.976232712765098	-0.8126109994429871	0.8077616715753749	-1.0060034141730871	0.3144139277189542	0.7250490639861835
AC026882.1	0.37877955188016166	-1.4738564287169749	2.376973444863	-0.6200559084503876	0.5352209792456476	NA
AC026954.6	0.19870197534398495	-0.7373257739419118	3.47306314760016	-0.21229840708522504	0.8318742380710097	NA
AC027124.2	0	NA	NA	NA	NA	NA
AC027124.3	0	NA	NA	NA	NA	NA
AC027228.1	0.9097558810942332	-0.42662525137570223	1.549034618884588	-0.2754136325777547	0.7829984716499201	NA
AC027307.3	2.0142215567844906	0.5639240448516083	0.9148461039478378	0.6164141077041323	0.5376212446423088	NA
AC027309.1	0	NA	NA	NA	NA	NA
AC027612.1	2.149416842338788	-0.5297083302316636	1.3523930373805835	-0.39168223703491	0.69529301627626094	NA
AC027612.3	5.54943761351535	-1.8510727657004977	0.9522602140561299	-1.9438728389332753	0.05191078734132181	0.3889451561093942
AC027612.4	2.5463780962669267	-1.6787053952828521	1.4777238673570303	-1.1360074993478217	0.2559534257166194	NA
AC027612.6	53.630120466720456	-1.1111958837620526	0.6743974181490914	-1.6476870371357155	0.09941690944881677	0.49397460668450666
AC027763.2	68.80102380772871	0.23984860052870074	0.40405832016410803	0.593598964702141	0.5527803736500504	0.8540366020916575
AC032027.1	1.2128139273521379	0.570279010476036	1.282035617829365	0.4448230630609035	0.6564476260152099	NA
AC034102.1	0.05526394861580006	-0.21271741101663263	3.47306314760016	-0.0612477809865385	0.9511618774069004	NA
AC034198.7	1.6555058427783949	2.0972967397027116	1.7326999960500118	1.2104211603184976	0.2261173262959853	NA
AC034228.7	6.374441561653889	-0.7502423626314807	0.7679424415755244	-0.9769512948031237	0.3285932654289725	0.7351684068251334
AC034229.1	0.629360526395957	1.0497546941883789	2.6917081207214695	0.38999573769053714	0.6965396987182682	NA
AC036108.1	246.82954305765	0.10435896695496805	0.6587123511844888	0.15842873868587856	0.8741189695446222	0.9688797274462374
AC037199.1	0	NA	NA	NA	NA	NA
AC037459.4	30.189467662634694	1.076607732298189	0.7303892526179497	1.474019132180931	0.1404764399733345	0.5644997660473062
AC037482.2	0.31187478665715623	1.5092885036627615	3.4283692445318903	0.4402351077177627	0.6597668347185837	NA
AC037482.3	0.09612036427290316	1.2981696389431052	3.4655465544546993	0.3745930457273488	0.7079631457797313	NA
AC040160.1	1.2149169960575643	0.4484050383506924	1.2518785731891044	0.3581857281959869	0.7202043269256164	NA
AC040173.1	0.07567476193997762	-0.21271741101663283	3.47306314760016	-0.06124778098653856	0.9511618774069004	NA
AC040977.1	818.9457753242319	0.9564123511112489	0.5533911053121788	1.7282756118237894	0.08393882331397257	0.4695940968811236
AC046143.6	0.6740101108231592	-2.2725464539179265	1.8249053681029817	-1.2452955060789124	0.21302314695690547	NA
AC051642.1	0.07030797516172706	-0.21271741101663283	3.47306314760016	-0.06124778098653856	0.9511618774069004	NA
AC053503.2	0	NA	NA	NA	NA	NA
AC055736.1	0	NA	NA	NA	NA	NA
AC055811.5	8.219695110015897	-0.00848562232490415	0.6301375233424213	-0.01346630221272032	0.9892557701031075	0.9978891900420446
AC055876.1	3.4688271990014736	-4.679237666384484	2.2905758905309015	-2.0428214955584587	0.041070111860012255	NA
AC060834.2	6.6077901978109095	-2.3834745801610766	1.5043441203133754	-1.5843945198287253	0.11310396824014544	0.5207486287876034
AC061975.1	0.6589393108274749	-1.4587845624064935	2.001801883664935	-0.7287357326968463	0.466163330597968	NA
AC061975.10	2.152011326148244	0.6816247026824677	0.85047275559941	0.8014656533025106	0.42286212035232096	NA
AC061975.2	0.1356813716960774	-0.7373257739419119	3.47306314760016	-0.21229840708522507	0.8318742380710097	NA
AC061975.3	0.045227123898692455	-0.21271741101663263	3.47306314760016	-0.0612477809865385	0.9511618774069004	NA
AC061975.4	0.483433935282242	-1.8199660092160965	2.8230702718972736	-0.6446761270285241	0.5191370900607195	NA
AC061975.5	0.9496158440439425	0.5496471452668242	1.1593133054819755	0.47411441123615217	0.6354183224372347	NA
AC061975.6	0.2424952157550543	0.3738369998924432	3.4630930019369868	0.10794887682292899	0.9140362455189501	NA
AC061975.7	1.156279969826149	-0.4809141971256107	1.2065136568419625	-0.3985982209139669	0.6901892727146257	NA
AC061975.9	0.4724280223066834	1.152720928055232	1.9769586904355994	0.5830779032622293	0.5598408581466789	NA
AC061992.1	3.1087327993814062	-0.2406757945975452	1.0312296169494104	-0.23338720168793617	0.8154607503772711	NA
AC062016.1	0	NA	NA	NA	NA	NA
AC062016.2	0.07354275148415564	0.7709255897633599	3.47306314760016	0.22197281103168515	0.8243350490108828	NA
AC062016.3	0	NA	NA	NA	NA	NA
AC062017.1	7.736930266025034	-1.2263718223902949	0.7593814911679209	-1.614961434606666	0.10631904671805549	0.5075985333050974
AC062022.1	0	NA	NA	NA	NA	NA
AC063976.1	0	NA	NA	NA	NA	NA
AC063976.2	0	NA	NA	NA	NA	NA
AC063976.7	10.134530104272656	0.0028053436332347004	0.6063479572505689	0.004626623376378281	0.9963085018091588	0.9991278736624779
