target_id	pval	qval	test_stat	rss	degrees_free	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
ARFRP1	0.29054482910852564	0.9179579599157831	1.117095034404013	6.340109804891697	1	10.228076977122571	0.45286498606369263	0.005670265194727495	0.44719472086896517	0.473762125861418	0.473762125861418
APC	0.44058999794836134	0.9179579599157831	0.5947452661363144	3.4347308721787946	1	11.105863019990904	0.2453379194413424	0.006570874808726128	0.23876704463261636	0.4879450653989665	0.4879450653989665
SLC41A1	0.6386910295570493	0.9179579599157831	0.22045818028008313	3.2089595512718843	1	8.984060369555039	0.22921139651942007	0.003680879268816841	0.22553051725060347	0.5060771433286574	0.5060771433286574
TCP1	0.5456549037209808	0.9179579599157831	0.3651590404590017	5.332939031310004	1	10.232610628041769	0.38092421652214353	0.0019292176877685346	0.3789949988343746	0.4737887092309484	0.4737887092309484
BBC3	0.26238685883772495	0.9179579599157831	1.2561196978208002	16.310396581782523	1	4.928589692519617	1.1650283272701802	0.14523597703577512	1.019792350234405	1.3798538827920637	1.3798538827920637
NOC2L	0.3355659310482689	0.9179579599157831	0.9272983556696595	6.974435076401081	1	10.254631619482995	0.49817393402864996	0.0019985988312593976	0.4961753351973892	0.47392775884609556	0.4961753351973892
RP11-119D9.4	0.43155160847930935	0.9179579599157831	0.6186440598245397	12.649255407829733	1	5.996888058762061	0.9035182434164083	0.036483503796979844	0.8670347396194297	1.1574802916634925	1.1574802916634925
PCDH1	0.4107953652660614	0.9179579599157831	0.6764976373686622	14.486479085247948	1	9.789646413381842	1.0347485060891386	0.007228209003108381	1.0275202970860309	0.4751168576929964	1.0275202970860309
SLC7A11	0.30922034451792163	0.9179579599157831	1.034002933523368	58.39840892645765	1	9.368452817485986	4.1713149233184055	0.04871925517627625	4.122595668142128	0.48604129073936925	4.122595668142128
FAM25A	0.5060036086754982	0.9179579599157831	0.4423224995021542	106.6705454936071	1	2.5728120663945635	7.6193246781147925	0.16345345190543323	7.455871226209359	1.210989897716074	7.455871226209359
C7orf73	0.6156538770052855	0.9179579599157831	0.25202347453089047	4.110948805885092	1	8.269789795108968	0.2936392004203637	0.005836387763936052	0.2878028126564276	0.5738529829162882	0.5738529829162882
RP11-329J18.4	0.20534570969613786	0.9179579599157831	1.6039402699397272	15.331898983697457	1	3.4187355088526155	1.0951356416926756	0.23514375928259887	0.8599918824100765	1.3702817386898647	1.3702817386898647
NAB2	0.5544592302597591	0.9179579599157831	0.3493889576679905	4.996925052615551	1	7.700255876923788	0.35692321804396776	0.03142845627997993	0.325494761763988	0.6666275273037277	0.6666275273037277
ZFPL1	0.542497930236156	0.9179579599157831	0.37092971361578364	6.261048377438237	1	8.016673674632568	0.44721774124558833	0.011029532707723078	0.4361882085378653	0.611522740945323	0.611522740945323
RUNX1	0.4883533448363081	0.9179579599157831	0.48015228729715176	4.628507002359081	1	12.747544502313493	0.33060764302564866	0.0018971044608659614	0.3287105385647827	0.5630120330980934	0.5630120330980934
NLE1	0.3520164336543739	0.9179579599157831	0.8661749198241182	7.326023731563678	1	7.730747435528052	0.5232874093974057	0.02019521795661151	0.5030921914407941	0.6610336722495326	0.6610336722495326
SCGB2B3P	0.15562999568244193	0.9179579599157831	2.0161823351514627	16.580780135261573	1	2.560639813935355	1.1843414382329696	0.30909145316908015	0.8752499850638894	1.2080491477935291	1.2080491477935291
AC020910.2	0.32023472265662867	0.9179579599157831	0.9879875912209357	8.881007493542628	1	3.444456060663391	0.6343576781101878	0.245206276047608	0.3891514020625797	1.373573115607945	1.373573115607945
ZSWIM5	0.5546751985601962	0.9179579599157831	0.3490080290560158	17.852771107340175	1	6.465050210485197	1.2751979362385841	0.04124630168005259	1.2339516345585313	1.012393674266364	1.2339516345585313
CLTCL1	0.582743645997008	0.9179579599157831	0.30182006659510563	13.769400511202987	1	9.311149986716845	0.9835286079430697	0.056520995266701825	0.9270076126763687	0.48845833938311306	0.9270076126763687
TCN1	0.4603003156253408	0.9179579599157831	0.5451643062393288	79.58679188904509	1	6.429350380998222	5.684770849217504	0.11646192165438325	5.568308927563123	1.0229790352065626	5.568308927563123
CCDC9	0.5040495796126295	0.9179579599157831	0.44639986136824916	11.362688678114388	1	7.363639747476561	0.8116206198653134	0.014165394310242633	0.7974552255550708	0.7442689009183281	0.7974552255550708
XPO5	0.4370551447012644	0.9179579599157831	0.6040019951590025	3.975496151189124	1	9.033192329468145	0.2839640107992235	0.010052459062646653	0.27391155173657644	0.5030075085583473	0.5030075085583473
SLC25A22	0.6045624527388812	0.9179579599157831	0.2681693305011592	2.7207615820702222	1	8.014405242116835	0.19434011300501672	0.012792139866258807	0.1815479731387571	0.6118898826144727	0.6118898826144727
ANKFY1	0.47288683011197846	0.9179579599157831	0.5152223678399999	1.1919691695455166	1	10.13427842150328	0.08514065496753676	0.0062124219436295106	0.07892823302390739	0.4733763445864851	0.4733763445864851
ESRRA	0.4569612987451359	0.9179579599157831	0.553327399656272	4.943924554886553	1	6.660908189169869	0.3531374682061821	0.029521119667778917	0.32361634853840343	0.9576246974574091	0.9576246974574091
SLC13A4	0.5786017829525435	0.9179579599157831	0.30850052661980953	6.440027451370276	1	5.281415687499706	0.4600019608121634	0.07313121397486165	0.3868707468373009	1.329664979349278	1.329664979349278
CTD-2302E22.5	0.34213103816849366	0.9179579599157831	0.9024297580115217	10.315327250163548	1	4.183838241375394	0.7368090892973963	0.18311163665435418	0.5536974526430422	1.423715558302178	1.423715558302178
SEC22C	0.45282458979432855	0.9179579599157831	0.5635720232685415	2.6175075559532894	1	7.6291485647540505	0.18696482542523504	0.011556625064144482	0.17540820036109048	0.6800556603861468	0.6800556603861468
HSPE1P2	0.45802993037981665	0.9179579599157831	0.5507046182261917	19.24091853897433	1	2.992469134497918	1.374351324212452	0.25325148846437223	1.12109983574808	1.3017932055913217	1.3017932055913217
TMBIM6	0.3601805295281715	0.9179579599157831	0.8372636961495168	5.008802049240696	1	13.113477532007877	0.35777157494576406	3.6363116845899914e-4	0.357407943777305	0.5899575913973036	0.5899575913973036
C9orf16	0.5388626213795299	0.9179579599157831	0.3776518349076099	13.09164039673799	1	4.599566794932833	0.9351171711955707	0.1285941149598372	0.8065230562357335	1.4105811162958626	1.4105811162958626
